22:43,96
22:58,96
23:13,96
07:43,95
07:58,94
08:13,93
08:28,92
08:43,91
08:58,90
09:13,88
09:28,87
09:43,86
09:58,84
10:18,85
10:33,85
10:48,85
11:03,83
11:18,83
11:33,81
11:48,82
12:03,81
12:18,81
12:33,82
12:48,83
13:43,81
13:58,79
14:13,79
14:28,79
14:43,78
14:58,79
15:13,79
15:28,77
15:43,76
15:58,77
16:13,76
16:33,77
16:38,76
16:38,76
16:38,76
16:38,76
16:53,77
17:08,78
17:23,80
17:38,81
17:53,82
18:08,82
18:23,83
18:38,83
18:53,84
19:08,85
19:23,86
19:38,88
19:53,89
20:08,90
20:23,91
20:38,91
20:53,92
21:08,93
21:23,93
21:38,92
21:53,93
22:08,93
22:23,93
